SNV.V,Sonoro Energy Ltd.,VAN,Independent Oil & Gas
LPI,"Laredo Petroleum, Inc.",NYQ,Independent Oil & Gas
RRC,Range Resources Corporation,NYQ,Independent Oil & Gas
CVI-A.TO,Calvalley Petroleum Inc.,TOR,Independent Oil & Gas
MMT.TO,Mart Resources Inc.,TOR,Independent Oil & Gas
CPPXF,Continental Energy Corporation,PNK,Independent Oil & Gas
SFT.V,Softrock Minerals Ltd.,VAN,Independent Oil & Gas
QEGY,"Quantum Energy, Inc.",PNK,Independent Oil & Gas
MPET,Magellan Petroleum Corporation,NCM,Independent Oil & Gas
GXE.TO,Gear Energy Ltd.,TOR,Independent Oil & Gas
OAKR,Oakridge Energy Inc.,PNK,Independent Oil & Gas
EPE,EP Energy Corporation,NYQ,Independent Oil & Gas
TSV.AX,Transerv Energy Limited,ASX,Independent Oil & Gas
OAS,Oasis Petroleum Inc.,NYQ,Independent Oil & Gas
ARP,"Atlas Resource Partners, L.P.",NYQ,Independent Oil & Gas
WCE.V,Wescan Energy Corp.,VAN,Independent Oil & Gas
BTE.TO,Baytex Energy Corp.,TOR,Independent Oil & Gas
I7R.F,GLOBAL ASIA HLDG,FRA,Independent Oil & Gas
PXX.TO,BlackPearl Resources Inc.,TOR,Independent Oil & Gas
TMV.V,3MV Energy Corp.,VAN,Independent Oil & Gas
PDCE,"PDC Energy, Inc.",NMS,Independent Oil & Gas
3PW.MU,XCITE ENERGY,MUN,Independent Oil & Gas
NFX,Newfield Exploration Co.,NYQ,Independent Oil & Gas
BNK.TO,Bankers Petroleum Ltd.,TOR,Independent Oil & Gas
VOIL,Virtus Oil and Gas Corp.,OBB,Independent Oil & Gas
POE.V,Pan Orient Energy Corp.,VAN,Independent Oil & Gas
CRBO,Carbon Natural Gas Company,PNK,Independent Oil & Gas
MEG.TO,MEG Energy Corp.,TOR,Independent Oil & Gas
XCQ.DU,CABOT OIL & GAS,DUS,Independent Oil & Gas
FST,Forest Oil Corporation,NYQ,Independent Oil & Gas
BWPC,Blue Water Petroleum Corp.,OBB,Independent Oil & Gas
SEH.AX,Sino Gas & Energy Holdings Ltd.,ASX,Independent Oil & Gas
FANG,"Diamondback Energy, Inc.",NMS,Independent Oil & Gas
AOC.AX,Australian Oil Company Limited,ASX,Independent Oil & Gas
T13.SI,RH PetroGas Limited,SES,Independent Oil & Gas
RRX.TO,Raging River Exploration Inc.,TOR,Independent Oil & Gas
TGC,Tengasco Inc.,ASE,Independent Oil & Gas
SDR,Sandridge Mississippian Trust II,NYQ,Independent Oil & Gas
OXX.AX,Octanex N.L.,ASX,Independent Oil & Gas
CRK,Comstock Resources Inc.,NYQ,Independent Oil & Gas
SM,SM Energy Company,NYQ,Independent Oil & Gas
CAZ.TO,"Caza Oil & Gas, Inc.",TOR,Independent Oil & Gas
LNCO,"Linn Co, LLC",NMS,Independent Oil & Gas
ALTX,Altex Industries Inc.,PNK,Independent Oil & Gas
EGY,Vaalco Energy Inc.,NYQ,Independent Oil & Gas
PRY.V,Pinecrest Energy Inc.,VAN,Independent Oil & Gas
NGMC,Next Generation Management Corp.,PNK,Independent Oil & Gas
TLM.TO,Talisman Energy Inc.,TOR,Independent Oil & Gas
NORX,"Norstra Energy, Inc.",PNK,Independent Oil & Gas
WHZ,Whiting USA Trust II,NYQ,Independent Oil & Gas
NSRS,North Springs Resources Corp,PNK,Independent Oil & Gas
CR.TO,Crew Energy Inc.,TOR,Independent Oil & Gas
XOP.V,Canadian Overseas Petroleum Limited,VAN,Independent Oil & Gas
BAS.AX,Bass Strait Oil Company Ltd,ASX,Independent Oil & Gas
DNR,Denbury Resources Inc.,NYQ,Independent Oil & Gas
CRS.V,Cardiff Energy Corp.,VAN,Independent Oil & Gas
HUGE,"Massive Interactive, Inc.",OBB,Independent Oil & Gas
LOI.V,PetroMaroc Corporation plc,VAN,Independent Oil & Gas
AAV.TO,Advantage Oil & Gas Ltd.,TOR,Independent Oil & Gas
MXC,Mexco Energy Corporation,ASE,Independent Oil & Gas
JPR.AX,Jupiter Energy Limited,ASX,Independent Oil & Gas
AEN.V,Antrim Energy Inc.,VAN,Independent Oil & Gas
WHX,Whiting USA Trust I,NYQ,Independent Oil & Gas
YGK.F,RANGE ENERGY RES,FRA,Independent Oil & Gas
MEP,"Midcoast Energy Partners, L.P.",NYQ,Independent Oil & Gas
VET.TO,Vermilion Energy Inc.,TOR,Independent Oil & Gas
HZN.AX,Horizon Oil Limited,ASX,Independent Oil & Gas
PCL.AX,Pancontinental Oil & Gas NL,ASX,Independent Oil & Gas
ENLK,"EnLink Midstream Partners, LP",NYQ,Independent Oil & Gas
IOG.V,Ironhorse Oil & Gas Inc.,VAN,Independent Oil & Gas
AOIL,"Armada Oil, Inc.",OBB,Independent Oil & Gas
TLM,Talisman Energy Inc.,NYQ,Independent Oil & Gas
I8U.F,INPEX,FRA,Independent Oil & Gas
MQL.V,Marquee Energy Ltd.,VAN,Independent Oil & Gas
STX.AX,Strike Energy Limited,ASX,Independent Oil & Gas
MOC.V,Morumbi Resources Inc.,VAN,Independent Oil & Gas
VUL.V,Vulcan Minerals Inc.,VAN,Independent Oil & Gas
QE1.SG,QUESTERRE ENERGY-A,STU,Independent Oil & Gas
NFG,National Fuel Gas Company,NYQ,Independent Oil & Gas
JOY.TO,Journey Energy Inc.,TOR,Independent Oil & Gas
NVA.TO,NuVista Energy Ltd.,TOR,Independent Oil & Gas
MILL,"Miller Energy Resources, Inc.",NYQ,Independent Oil & Gas
APA,Apache Corp.,NYQ,Independent Oil & Gas
TENG,Trans Energy Inc.,PNK,Independent Oil & Gas
BCEI,"Bonanza Creek Energy, Inc.",NYQ,Independent Oil & Gas
HUSA,Houston American Energy Corp.,ASE,Independent Oil & Gas
BTE,Baytex Energy Corp.,NYQ,Independent Oil & Gas
FAC.DE,Falcon Oil & Gas Ltd.,GER,Independent Oil & Gas
ZN,"Zion Oil & Gas, Inc.",NGM,Independent Oil & Gas
MET.TO,Metalore Resources Ltd.,TOR,Independent Oil & Gas
APAGF,Apco Oil & Gas International Inc.,NCM,Independent Oil & Gas
CWV.V,Crown Point Energy Inc.,VAN,Independent Oil & Gas
ANG.V,Montana Exploration Corp.,VAN,Independent Oil & Gas
CLR,"Continental Resources, Inc.",NYQ,Independent Oil & Gas
NSE.AX,New Standard Energy Limited,ASX,Independent Oil & Gas
BXE,Bellatrix Exploration Ltd.,NYQ,Independent Oil & Gas
SDX.V,Sea Dragon Energy Inc.,VAN,Independent Oil & Gas
CWEI,"Clayton Williams Energy, Inc.",NYQ,Independent Oil & Gas
PTA.V,Petroamerica Oil Corp.,VAN,Independent Oil & Gas
LNR.AX,Lonestar Resources Limited,ASX,Independent Oil & Gas
ARH.V,Altima Resources Ltd.,VAN,Independent Oil & Gas
OPC.MU,OCCID.PETROL CORP,MUN,Independent Oil & Gas
CKE.TO,Chinook Energy Inc.,TOR,Independent Oil & Gas
QRE.V,NioCorp Developments Ltd.,VAN,Independent Oil & Gas
GUL.V,Gulf Shores Resources Ltd.,VAN,Independent Oil & Gas
EPM,Evolution Petroleum Corp.,ASE,Independent Oil & Gas
3QO.SG,ZION OIL & GAS,STU,Independent Oil & Gas
MLDYX.PA,Dynex Energy S.A.,PAR,Independent Oil & Gas
JNX.V,Junex Inc.,VAN,Independent Oil & Gas
BX.TO,BIOX Corporation,TOR,Independent Oil & Gas
AXAS,Abraxas Petroleum Corp.,NCM,Independent Oil & Gas
NWN.V,NWest Energy Corp.,VAN,Independent Oil & Gas
ARN.V,Arcan Resources Ltd.,VAN,Independent Oil & Gas
KIK.AX,Kairiki Energy Limited.,ASX,Independent Oil & Gas
BG.L,BG Group plc,LSE,Independent Oil & Gas
GTE,"Gran Tierra Energy, Inc.",ASE,Independent Oil & Gas
SCP.TO,Sprott Resource Corp.,TOR,Independent Oil & Gas
HPGS,"High Plains Gas, Inc.",PNK,Independent Oil & Gas
NZO.AX,New Zealand Oil & Gas Limited,ASX,Independent Oil & Gas
MPGS,Malaysia Pro-Guardians Security Management Corporation,OBB,Independent Oil & Gas
COD.AX,Galicia Energy Corporation Ltd,ASX,Independent Oil & Gas
TLW.L,Tullow Oil plc,LSE,Independent Oil & Gas
CIE,"Cobalt International Energy, Inc.",NYQ,Independent Oil & Gas
WSE.V,Wellstar Energy Corp.,VAN,Independent Oil & Gas
SFY,Swift Energy Co.,NYQ,Independent Oil & Gas
Q9H1.BE,KAZMUN SP GDR REG-S,BER,Independent Oil & Gas
COQ.V,Rooster Energy Ltd.,VAN,Independent Oil & Gas
CHKR,Chesapeake Granite Wash Trust,NYQ,Independent Oil & Gas
OGNG,Bravo Enterprises Ltd.,PNK,Independent Oil & Gas
COE.AX,Cooper Energy Limited,ASX,Independent Oil & Gas
ESCR,Escalera Resources Co.,NMS,Independent Oil & Gas
PER,SandRidge Permian Trust,NYQ,Independent Oil & Gas
DBRM,"Daybreak Oil and Gas, Inc.",PNK,Independent Oil & Gas
YCP.DU,CONOCOPHILLIPS,DUS,Independent Oil & Gas
PT0.SG,PETROAMERICA OIL,STU,Independent Oil & Gas
AXL.TO,Anderson Energy Ltd,TOR,Independent Oil & Gas
YCP.DE,ConocoPhillips,GER,Independent Oil & Gas
NFG.F,NATL FUEL GAS CO,FRA,Independent Oil & Gas
CAK,"CAMAC Energy, Inc.",ASE,Independent Oil & Gas
OPHR.L,Ophir Energy Plc,LSE,Independent Oil & Gas
TVOC,Texas Vanguard Oil Company,PNK,Independent Oil & Gas
NSLP,New Source Energy Partners L.P.,NYQ,Independent Oil & Gas
HNR,Harvest Natural Resources Inc.,NYQ,Independent Oil & Gas
CBV.V,Cobra Venture Corp.,VAN,Independent Oil & Gas
CQE.TO,Cequence Energy Ltd.,TOR,Independent Oil & Gas
BRN,"Barnwell Industries, Inc.",ASE,Independent Oil & Gas
C8K.F,CONTANGO OIL & GAS,FRA,Independent Oil & Gas
OEC.V,Oracle Energy Corp.,VAN,Independent Oil & Gas
PE,"Parsley Energy, Inc.",NYQ,Independent Oil & Gas
ECR,Eclipse Resources Corporation,NYQ,Independent Oil & Gas
REN,Resolute Energy Corporation,NYQ,Independent Oil & Gas
ROYL,Royale Energy Inc.,NCM,Independent Oil & Gas
CRZO,Carrizo Oil & Gas Inc.,NMS,Independent Oil & Gas
MRO,Marathon Oil Corporation,NYQ,Independent Oil & Gas
PSA.AX,Petsec Energy Ltd.,ASX,Independent Oil & Gas
SELAN.NS,Selan Exploration Technology Limited,NSI,Independent Oil & Gas
ROYT,Pacific Coast Oil Trust,NYQ,Independent Oil & Gas
EQT,EQT Corporation,NYQ,Independent Oil & Gas
SPS.AX,Sprint Energy Limited,ASX,Independent Oil & Gas
ALV.V,Alvopetro Energy Ltd.,VAN,Independent Oil & Gas
NKO.TO,Niko Resources Ltd.,TOR,Independent Oil & Gas
SHM.V,Saccharum Energy Corp.,VAN,Independent Oil & Gas
BDCO,Blue Dolphin Energy Company,PNK,Independent Oil & Gas
IAE.TO,Ithaca Energy Inc.,TOR,Independent Oil & Gas
ESTE,"Earthstone Energy, Inc.",ASE,Independent Oil & Gas
PEII,Petron Energy II Inc.,PNK,Independent Oil & Gas
MXM.V,Maxim Resources Inc.,VAN,Independent Oil & Gas
SPI.V,Canadian Spirit Resources Inc.,VAN,Independent Oil & Gas
AEDC,American Energy Development Corp.,PNK,Independent Oil & Gas
NGE.AX,New Guinea Energy Limited,ASX,Independent Oil & Gas
AMZG,American Eagle Energy Corporation,ASE,Independent Oil & Gas
WLR.AX,Abilene Oil and Gas Limited,ASX,Independent Oil & Gas
PVA,Penn Virginia Corporation,NYQ,Independent Oil & Gas
ERF.TO,Enerplus Corporation,TOR,Independent Oil & Gas
PBT,Permian Basin Royalty Trust,NYQ,Independent Oil & Gas
SJT,San Juan Basin Royalty Trust,NYQ,Independent Oil & Gas
SOG.V,Strategic Oil & Gas Ltd.,VAN,Independent Oil & Gas
SFPI,"Santa Fe Petroleum, Inc.",PNK,Independent Oil & Gas
BOE.V,"Americas Petrogas, Inc.",VAN,Independent Oil & Gas
AFR.L,Afren PLC,LSE,Independent Oil & Gas
ECA.TO,Encana Corporation,TOR,Independent Oil & Gas
BRS.V,BRS Resources Ltd.,VAN,Independent Oil & Gas
ACK.F,FUJI OIL COM,FRA,Independent Oil & Gas
TOU.TO,Tourmaline Oil Corp.,TOR,Independent Oil & Gas
WHN.AX,WHL Energy Limited,ASX,Independent Oil & Gas
YCP.SG,CONOCOPHILLIPS,STU,Independent Oil & Gas
DCK.V,Donnycreek Energy Inc.,VAN,Independent Oil & Gas
OIL.BO,Oil India Limited,BSE,Independent Oil & Gas
QSR.F,QUICKSILVER RES,FRA,Independent Oil & Gas
JKX.F,JKX OIL & GAS,FRA,Independent Oil & Gas
PXT.TO,Parex Resources Inc.,TOR,Independent Oil & Gas
LRE,"LRR Energy, L.P.",NYQ,Independent Oil & Gas
AVD.AX,Advance Energy Ltd.,ASX,Independent Oil & Gas
SIA.L,SOCO International plc,LSE,Independent Oil & Gas
XCQ.SG,CABOT OIL & GAS,STU,Independent Oil & Gas
MVN.V,Madalena Energy Inc.,VAN,Independent Oil & Gas
IOG.AX,Incremental Oil and Gas Limited,ASX,Independent Oil & Gas
FECOF,"FEC Resources, Inc.",PNK,Independent Oil & Gas
OXC.TO,Oryx Petroleum Corporation Limited,TOR,Independent Oil & Gas
PQ,PetroQuest Energy Inc.,NYQ,Independent Oil & Gas
LINE,"Linn Energy, LLC",NMS,Independent Oil & Gas
GPOR,Gulfport Energy Corp.,NMS,Independent Oil & Gas
PNO.F,PAN ORIENT ENERGY,FRA,Independent Oil & Gas
GDP,Goodrich Petroleum Corp.,NYQ,Independent Oil & Gas
BWPCE,Blue Water Petroleum Corp.,OBB,Independent Oil & Gas
TMK.AX,Tamaska Oil and Gas Limited,ASX,Independent Oil & Gas
BRHM,Brenham Oil & Gas Corp.,PNK,Independent Oil & Gas
XEL.V,Xcite Energy Limited,VAN,Independent Oil & Gas
CBNR,Cubic Energy Inc.,PNK,Independent Oil & Gas
TBE.TO,Twin Butte Energy Ltd.,TOR,Independent Oil & Gas
XCQ.F,CABOT OIL & GAS,FRA,Independent Oil & Gas
FTTN,First Titan Corp.,PNK,Independent Oil & Gas
DXA.V,Doxa Energy Ltd.,VAN,Independent Oil & Gas
EOPT,"Eos Petro, Inc.",OBB,Independent Oil & Gas
TT.TO,Terra Energy Corp.,TOR,Independent Oil & Gas
SNM.V,ShaMaran Petroleum Corp,VAN,Independent Oil & Gas
EOX,"Emerald Oil, Inc.",ASE,Independent Oil & Gas
SWN,Southwestern Energy Co.,NYQ,Independent Oil & Gas
UPL,Ultra Petroleum Corp.,NYQ,Independent Oil & Gas
HES,Hess Corporation,NYQ,Independent Oil & Gas
SEPL.L,Seplat Petroleum Development Company Plc,LSE,Independent Oil & Gas
WRES,Warren Resources Inc.,NMS,Independent Oil & Gas
WVR.V,Wind River Energy Corp.,VAN,Independent Oil & Gas
BXE.TO,Bellatrix Exploration Ltd.,TOR,Independent Oil & Gas
QEC.TO,Questerre Energy Corp.,TOR,Independent Oil & Gas
OSH.AX,Oil Search Limited,ASX,Independent Oil & Gas
XCQ.MU,CABOT OIL & GAS,MUN,Independent Oil & Gas
TNP.AX,Triple Energy Limited,ASX,Independent Oil & Gas
DVC-H.V,Devin Energy Corp.,VAN,Independent Oil & Gas
TGA,TransGlobe Energy Corporation,NMS,Independent Oil & Gas
EBY.V,Emerald Bay Energy Inc.,VAN,Independent Oil & Gas
CPG.TO,Crescent Point Energy Corp.,TOR,Independent Oil & Gas
EFLO,"EFLO Energy, Inc.",PNK,Independent Oil & Gas
PWT.TO,Penn West Petroleum Ltd.,TOR,Independent Oil & Gas
ROE.V,Renaissance Oil Corp.,VAN,Independent Oil & Gas
KFG.V,KFG Resources Ltd.,VAN,Independent Oil & Gas
AET-UN.TO,Argent Energy Trust,TOR,Independent Oil & Gas
TCF.V,CBM Asia Development Corp.,VAN,Independent Oil & Gas
PMT.TO,Perpetual Energy Inc.,TOR,Independent Oil & Gas
MEN.V,Magnum Energy Inc.,VAN,Independent Oil & Gas
PTR.V,Petromin Resources Ltd.,VAN,Independent Oil & Gas
TUS.V,Tuscany Energy Ltd.,VAN,Independent Oil & Gas
ERHE,ERHC Energy Inc.,PNK,Independent Oil & Gas
GNE,Genie Energy Ltd.,NYQ,Independent Oil & Gas
VOC,VOC Energy Trust,NYQ,Independent Oil & Gas
RFE.AX,Red Fork Energy Limited,ASX,Independent Oil & Gas
SN,Sanchez Energy Corporation,NYQ,Independent Oil & Gas
LEG.TO,Legacy Oil + Gas Inc.,TOR,Independent Oil & Gas
SPP,Sanchez Production Partners LLC,ASE,Independent Oil & Gas
CQM.V,Canadian Quantum Energy Corp.,VAN,Independent Oil & Gas
SDT,SandRidge Mississippian Trust I,NYQ,Independent Oil & Gas
PCQ.V,Petrolympic Ltd.,VAN,Independent Oil & Gas
MMR.AX,Mec Resources Ltd,ASX,Independent Oil & Gas
MTS1.DU,MITSUI & CO,DUS,Independent Oil & Gas
KWK,Quicksilver Resources Inc.,NYQ,Independent Oil & Gas
WDN.TO,Waldron Energy Corporation,TOR,Independent Oil & Gas
PRL.AX,Petrel Energy Limited,ASX,Independent Oil & Gas
GST,Gastar Exploration Inc.,ASE,Independent Oil & Gas
TVL.V,Traverse Energy Ltd.,VAN,Independent Oil & Gas
ZAR.TO,Zargon Oil & Gas Ltd,TOR,Independent Oil & Gas
TPLM,Triangle Petroleum Corporation,ASE,Independent Oil & Gas
TTE.AX,Titan Energy Ltd,ASX,Independent Oil & Gas
DEE.TO,Delphi Energy Corp.,TOR,Independent Oil & Gas
SPE.TO,Spartan Energy Corp.,TOR,Independent Oil & Gas
NBL,"Noble Energy, Inc.",NYQ,Independent Oil & Gas
QPN.AX,Quest Petroleum NL,ASX,Independent Oil & Gas
SUO.TO,Sunshine Oilsands Ltd.,TOR,Independent Oil & Gas
PFC.V,PetroFrontier Corp.,VAN,Independent Oil & Gas
KEY.AX,Key Petroleum Limited,ASX,Independent Oil & Gas
PGF.TO,Pengrowth Energy Corporation,TOR,Independent Oil & Gas
PRE.TO,Pacific Rubiales Energy Corp.,TOR,Independent Oil & Gas
NX9.F,NEWFIELD EXPLORATN,FRA,Independent Oil & Gas
DEJ,Dejour Energy Inc.,ASE,Independent Oil & Gas
CRC,California Resources Corporation,NYQ,Independent Oil & Gas
PSSS,"Puissant Industries, Inc.",OBB,Independent Oil & Gas
OGY.AX,Orca Energy Limited,ASX,Independent Oil & Gas
USEG,US Energy Corp.,NCM,Independent Oil & Gas
PPY.TO,Painted Pony Petroleum Ltd.,TOR,Independent Oil & Gas
HEL.V,Hellix Ventures Inc.,VAN,Independent Oil & Gas
NGY.V,Newcastle Energy Corp.,VAN,Independent Oil & Gas
SPND,Spindletop Oil & Gas Co.,PNK,Independent Oil & Gas
BBLS,Rockdale Resources Corporation,OBB,Independent Oil & Gas
TEXS,TexStar Oil Corp.,PNK,Independent Oil & Gas
HDY,Hyperdynamics Corporation,NYQ,Independent Oil & Gas
CN9.SG,CIRCLE OIL,STU,Independent Oil & Gas
MPG.V,Mapan Energy Ltd.,VAN,Independent Oil & Gas
KOS,Kosmos Energy Ltd.,NYQ,Independent Oil & Gas
PLPC,Preformed Line Products Company,NMS,Industrial Electrical Equipment
CSTU,ColorStars Group,PNK,Industrial Electrical Equipment
ABAT,"Advanced Battery Technologies, Inc.",PNK,Industrial Electrical Equipment
ARTX,Arotech Corporation,NGM,Industrial Electrical Equipment
ULBI,Ultralife Corp.,NGM,Industrial Electrical Equipment
AMOT,Allied Motion Technologies Inc.,NGM,Industrial Electrical Equipment
CAPC,"Capstone Companies, Inc.",PNK,Industrial Electrical Equipment
FELE,"Franklin Electric Co., Inc.",NMS,Industrial Electrical Equipment
MAG,Magnetek Inc.,NGM,Industrial Electrical Equipment
MMED,"Midas Medici Group Holdings, Inc.",PNK,Industrial Electrical Equipment
HPJ,"Highpower International, Inc.",NGM,Industrial Electrical Equipment
BNSO,Bonso Electronics International Inc.,NCM,Industrial Electrical Equipment
BLDP,Ballard Power Systems Inc.,NGM,Industrial Electrical Equipment
GAI,Global-Tech Advanced Innovations Inc.,NGM,Industrial Electrical Equipment
SVT,Servotronics Inc.,ASE,Industrial Electrical Equipment
XIDEQ,Exide Technologies,PNK,Industrial Electrical Equipment
CETC,Clean Enviro Tech Corp.,PNK,Industrial Electrical Equipment
BDC,Belden Inc.,NYQ,Industrial Electrical Equipment
RTBC,Rotoblock Corp.,PNK,Industrial Electrical Equipment
AOS,AO Smith Corp.,NYQ,Industrial Electrical Equipment
ZBB,ZBB Energy Corporation,ASE,Industrial Electrical Equipment
CPST,Capstone Turbine Corp.,NGM,Industrial Electrical Equipment
GTI,GrafTech International Ltd.,NYQ,Industrial Electrical Equipment
CUI,"CUI Global, Inc.",NCM,Industrial Electrical Equipment
LGL,"The LGL Group, Inc.",ASE,Industrial Electrical Equipment
OSIS,"OSI Systems, Inc.",NMS,Industrial Electrical Equipment
LPTH,"LightPath Technologies, Inc.",NCM,Industrial Electrical Equipment
LSCG,Lighting Science Group Corporation,PNK,Industrial Electrical Equipment
AETI,"American Electric Technologies, Inc",NCM,Industrial Electrical Equipment
AMSC,American Superconductor Corporation,NMS,Industrial Electrical Equipment
NJ,Nidec Corporation,NYQ,Industrial Electrical Equipment
NPWZ,"Neah Power Systems, Inc.",OBB,Industrial Electrical Equipment
LYTS,LSI Industries Inc.,NMS,Industrial Electrical Equipment
HYGS,Hydrogenics Corporation,NGM,Industrial Electrical Equipment
AXPW,Axion Power International Inc.,NCM,Industrial Electrical Equipment
EMR,Emerson Electric Co.,NYQ,Industrial Electrical Equipment
AUSI,"Aura Systems, Inc.",PNK,Industrial Electrical Equipment
LIME,Lime Energy Co.,NCM,Industrial Electrical Equipment
APWC,Asia Pacific Wire & Cable Corp. Ltd.,NGM,Industrial Electrical Equipment
ENS,EnerSys,NYQ,Industrial Electrical Equipment
AIMC,Altra Industrial Motion Corp.,NMS,Industrial Electrical Equipment
REFR,Research Frontiers Inc.,NCM,Industrial Electrical Equipment
HOLI,"HollySys Automation Technologies, Ltd.",NMS,Industrial Electrical Equipment
HEAT,SmartHeat Inc.,PNK,Industrial Equipment & Components
SNHY,Sun Hydraulics Corp.,NMS,Industrial Equipment & Components
HNH,Handy & Harman Ltd.,NCM,Industrial Equipment & Components
ZERO,"Save the World Air, Inc.",PNK,Industrial Equipment & Components
NFEC,NF Energy Saving Corp.,NCM,Industrial Equipment & Components
BGC,General Cable Corp.,NYQ,Industrial Equipment & Components
NPO,"EnPro Industries, Inc.",NYQ,Industrial Equipment & Components
PNR,Pentair plc,NYQ,Industrial Equipment & Components
TRS,TriMas Corporation,NMS,Industrial Equipment & Components
OFLX,"OmegaFlex, Inc.",NGM,Industrial Equipment & Components
CIR,"CIRCOR International, Inc.",NYQ,Industrial Equipment & Components
MWA,"Mueller Water Products, Inc.",NYQ,Industrial Equipment & Components
CTEI,Cemtrex Inc.,OBB,Industrial Equipment & Components
CVVT,"China Valves Technology, Inc.",PNK,Industrial Equipment & Components
PH,Parker-Hannifin Corporation,NYQ,Industrial Equipment & Components
CCF,Chase Corporation,ASE,Industrial Equipment & Components
SXI,Standex International Corporation,NYQ,Industrial Equipment & Components
WTS,"Watts Water Technologies, Inc.",NYQ,Industrial Equipment & Components
B,Barnes Group Inc.,NYQ,Industrial Equipment & Components
NL,NL Industries Inc.,NYQ,Industrial Equipment Wholesale
FAST,Fastenal Company,NMS,Industrial Equipment Wholesale
AIT,"Applied Industrial Technologies, Inc.",NYQ,Industrial Equipment Wholesale
WP7.MU,WESCO INTL,MUN,Industrial Equipment Wholesale
QIG.F,SIG,FRA,Industrial Equipment Wholesale
KWG.DU,KHD HUMBOLDT WEDAG,DUS,Industrial Equipment Wholesale
WAIR,"Wesco Aircraft Holdings, Inc.",NYQ,Industrial Equipment Wholesale
NEWP,Newport Corp.,NMS,Industrial Equipment Wholesale
KWG.F,KHD HUMBOLDT WEDAG,FRA,Industrial Equipment Wholesale
WHBRADY.BO,WH Brady & Company Limited,BSE,Industrial Equipment Wholesale
1001.HK,Van Shung Chong Holdings Limited,HKG,Industrial Equipment Wholesale
AXE,Anixter International Inc.,NYQ,Industrial Equipment Wholesale
KWG.DE,KHD Humboldt Wedag International AG,GER,Industrial Equipment Wholesale
ECM.L,Electrocomponents plc,LSE,Industrial Equipment Wholesale
LAWS,Lawson Products Inc.,NMS,Industrial Equipment Wholesale
SAMS.PA,Samse SA,PAR,Industrial Equipment Wholesale
SLTZ,"Solar Thin Films, Inc.",PNK,Industrial Equipment Wholesale
X7C.F,ARMCO METALS,FRA,Industrial Equipment Wholesale
FTT.TO,Finning International Inc.,TOR,Industrial Equipment Wholesale
PATELSAI.BO,Patels Airtemp (India) Limited,BSE,Industrial Equipment Wholesale
PKOH,Park-Ohio Holdings Corp.,NMS,Industrial Equipment Wholesale
WP7.F,WESCO INTL,FRA,Industrial Equipment Wholesale
HWD.TO,Hardwoods Distribution Inc.,TOR,Industrial Equipment Wholesale
1039.HK,CHANGFENG AXLE,HKG,Industrial Equipment Wholesale
WCC,WESCO International Inc.,NYQ,Industrial Equipment Wholesale
MPS.BE,MUEHL PRODUCT&SERV;,BER,Industrial Equipment Wholesale
MSM,MSC Industrial Direct Co. Inc.,NYQ,Industrial Equipment Wholesale
TITN,"Titan Machinery, Inc.",NMS,Industrial Equipment Wholesale
HWCC,Houston Wire & Cable Company,NMS,Industrial Equipment Wholesale
WJX.TO,Wajax Corporation,TOR,Industrial Equipment Wholesale
VALV,"Shengkai Innovations, Inc.",PNK,Industrial Equipment Wholesale
RAA.DE,Rational AG,GER,Industrial Equipment Wholesale
HDS,"HD Supply Holdings, Inc.",NMS,Industrial Equipment Wholesale
DXPE,"DXP Enterprises, Inc.",NMS,Industrial Equipment Wholesale
GWW,"W.W. Grainger, Inc.",NYQ,Industrial Equipment Wholesale
